PATH;LINE;SMELL;TIME
openstack-ansible-ops-multi-node-aio-playbooks-group_vars-all.yml;97;Use of HTTP without SSL/TLS;5.699177980422974
openstack-ansible-ops-multi-node-aio-playbooks-group_vars-all.yml;98;Use of HTTP without SSL/TLS;5.699177980422974
openstack-ansible-ops-multi-node-aio-playbooks-group_vars-all.yml;102;Use of HTTP without SSL/TLS;5.699177980422974
openstack-ansible-ops-multi-node-aio-playbooks-group_vars-all.yml;105;Use of HTTP without SSL/TLS;5.699177980422974
openstack-ansible-ops-multi-node-aio-playbooks-host_vars-ceph1.yml;0;none;4.539940118789673
openstack-ansible-ops-multi-node-aio-playbooks-host_vars-compute2.yml;0;none;6.7434470653533936
openstack-ansible-ops-pxelinux-provisioning-playbooks-deploy-dhcp.yml;0;none;5.7869439125061035
openstack-ansible-playbooks-common-tasks-os-lxc-container-setup.yml;98;Suspicious comment;4.699202060699463
openstack-ansible-playbooks-common-tasks-os-lxc-container-setup.yml;121;Suspicious comment;4.699202060699463
openstack-ansible-playbooks-healthcheck-hosts.yml;20;Suspicious comment;3.74492073059082
openstack-ansible-playbooks-healthcheck-hosts.yml;23;Suspicious comment;3.74492073059082
openstack-ansible-playbooks-healthcheck-hosts.yml;53;No integrity check;3.74492073059082
openstack-ansible-playbooks-lxc-containers-destroy.yml;33;Admin by default;3.077162027359009
openstack-ansible-playbooks-os-designate-install.yml;22;Admin by default;4.880983829498291
openstack-ansible-playbooks-os-tempest-install.yml;19;Admin by default;2.533504009246826
openstack-ansible-playbooks-utility-install.yml;18;Admin by default;5.778448104858398
openstack-ansible-tests-roles-bootstrap-host-defaults-main.yml;200;Unrestricted IP Address;4.900138854980469
openstack-ansible-tests-roles-bootstrap-host-tasks-check-requirements.yml;0;none;6.597002029418945
openstack-ansible-tests-roles-bootstrap-host-tasks-prepare_loopback_machines.yml;0;none;3.3368852138519287
openstack-ansible-tests-roles-bootstrap-host-tasks-prepare_loopback_zfs.yml;0;none;2.692957878112793
puppet-openstack-integration-playbooks-prepare-node-unit.yaml;0;none;4.002161979675293
puppet-openstack-integration-playbooks-run-syntax-tests.yaml;0;none;3.410714864730835
tripleo-quickstart-playbooks-libvirt-teardown.yml;0;none;7.078218460083008
tripleo-quickstart-roles-environment-vars-main.yml;0;none;2.611555814743042
tripleo-quickstart-roles-libvirt-setup-meta-main.yml;0;none;6.634035110473633
tripleo-quickstart-roles-libvirt-setup-overcloud-tasks-vars-libvirt_nodepool_vars.yml;0;none;4.621633768081665
tripleo-quickstart-roles-libvirt-setup-undercloud-tasks-inject_repos.yml;0;none;2.8999581336975098
tripleo-quickstart-roles-libvirt-setup-user-meta-main.yml;0;none;2.559851884841919
tripleo-quickstart-roles-parts-kvm-tasks-main.yml;0;none;4.206214904785156
tripleo-quickstart-roles-virtbmc-defaults-main.yml;0;none;2.6302382946014404
windmill-playbooks-bootstrap.yaml;0;none;3.6207618713378906
windmill-playbooks-zookeeper.yaml;0;none;3.4176828861236572
windmill-playbooks-zuul-fingergw.yaml;0;none;3.4688961505889893
