PATH;LINE;SMELL;TIME
cookbooks_ic-hadoop_cluster-cookbooks-hbase-recipes-stargate.rb;0;none;7.637408971786499
cookbooks_ic-hadoop_cluster-cookbooks-zabbix-recipes-database_mysql.rb;25;Admin by default;6.903099060058594
cookbooks_ic-hadoop_cluster-cookbooks-zabbix-recipes-database_mysql.rb;26;Admin by default;6.903099060058594
cookbooks_ic-hadoop_cluster-cookbooks-zabbix-recipes-database_mysql.rb;47;Admin by default;6.903099060058594
cookbooks_ic-hadoop_cluster-cookbooks-zabbix-recipes-database_mysql.rb;135;Admin by default;6.903099060058594
cookbooks_ic-hadoop_cluster-roles-cassandra_client.rb;0;none;1.8853659629821777
cookbooks_ic-jenkins-cookbooks-zabbix-recipes-agent.rb;0;none;3.655203104019165
cookbooks_ic-jenkins-cookbooks-zabbix-recipes-database_mysql.rb;25;Admin by default;7.6313087940216064
cookbooks_ic-jenkins-cookbooks-zabbix-recipes-database_mysql.rb;26;Admin by default;7.6313087940216064
cookbooks_ic-jenkins-cookbooks-zabbix-recipes-database_mysql.rb;47;Admin by default;7.6313087940216064
cookbooks_ic-jenkins-cookbooks-zabbix-recipes-database_mysql.rb;129;Use of weak cryptography algorithms;7.6313087940216064
cookbooks_ic-motd-roles-elasticsearch_datanode.rb;0;none;2.653566837310791
cookbooks_ic-nodejs-cookbooks-hbase-recipes-config_files.rb;49;Suspicious comment;2.701143741607666
cookbooks_ic-package_set-cookbooks-rvm-providers-global_gem.rb;91;Admin by default;3.9545342922210693
cookbooks_ic-pig-cookbooks-zabbix-attributes-default.rb;34;Admin by default;3.9545342922210693
cookbooks_ic-pig-cookbooks-zabbix-attributes-default.rb;35;Empty password;3.9545342922210693
cookbooks_ic-pig-cookbooks-zabbix-attributes-default.rb;37;Empty password;3.9545342922210693
cookbooks_ic-pig-cookbooks-zabbix-attributes-default.rb;51;Hard-coded secret;3.9545342922210693
cookbooks_ic-pig-cookbooks-zabbix-attributes-default.rb;52;Hard-coded secret;3.9545342922210693
cookbooks_ic-snappy-roles-statsd_server.rb;0;none;2.1722629070281982
cookbooks_ic-tuning-cookbooks-ganglia-recipes-default.rb;0;none;6.075377941131592
cookbooks_ic-tuning-cookbooks-zabbix-libraries-zabbix_hosts_and_templates.rb;11;Missing Default in Case Statement;2.997154712677002
cookbooks_ic-tuning-cookbooks-zabbix-libraries-zabbix_hosts_and_templates.rb;28;Missing Default in Case Statement;2.997154712677002
cookbooks_ic-volumes_ebs-cookbooks-graphite-attributes-default.rb;19;Unrestricted IP Address;3.0114798545837402
cookbooks_ic-volumes_ebs-cookbooks-graphite-attributes-default.rb;20;Unrestricted IP Address;3.0114798545837402
cookbooks_ic-volumes_ebs-cookbooks-graphite-attributes-default.rb;21;Unrestricted IP Address;3.0114798545837402
cookbooks_ic-volumes_ebs-cookbooks-mongodb-attributes-mongodb.rb;35;Empty password;5.570575952529907
cookbooks_ic-volumes_ebs-cookbooks-mongodb-attributes-mongodb.rb;29;Unrestricted IP Address;5.570575952529907
cookbooks_ic-volumes_ebs-cookbooks-mongodb-attributes-mongodb.rb;20;Suspicious comment;5.570575952529907
cookbooks_ic-volumes_ebs-cookbooks-resque-attributes-default.rb;24;Unrestricted IP Address;4.343555688858032
cookbooks_ic-volumes_ebs-cookbooks-zabbix-resources-user.rb;0;none;2.0585720539093018
cookbooks_ic-volumes-cookbooks-silverware-libraries-dump_aspects.rb;0;none;6.033653974533081
cookbooks_ic-volumes-cookbooks-strongswan-recipes-routing.rb;22;Suspicious comment;3.8249850273132324
cookbooks_ic-zabbix-cookbooks-zabbix-providers-host.rb;28;Unrestricted IP Address;5.909026145935059
cookbooks_ic-zabbix-cookbooks-zabbix-providers-host.rb;50;Unrestricted IP Address;5.909026145935059
danielladd_Chef-Testing-cookbooks-mysql-attributes-server_rhel.rb;1;Missing Default in Case Statement;6.932036876678467
danielladd_Chef-Testing-cookbooks-mysql-attributes-server_rhel.rb;10;Missing Default in Case Statement;6.932036876678467
davestarling_chef-features-data-cookbooks-manage_files-recipes-default.rb;0;none;5.605662107467651
desirit_chef-bach-cookbooks-bcpc-hadoop-recipes-oozie.rb;142;Admin by default;4.6262640953063965
desirit_chef-bach-cookbooks-bcpc-hadoop-recipes-oozie.rb;152;Admin by default;4.6262640953063965
desirit_chef-bach-cookbooks-bcpc-hadoop-recipes-oozie.rb;148;Empty password;4.6262640953063965
desirit_chef-bach-cookbooks-bcpc-hadoop-recipes-oozie.rb;149;Empty password;4.6262640953063965
desirit_chef-bach-cookbooks-bcpc-hadoop-recipes-oozie.rb;424;Missing Default in Case Statement;4.6262640953063965
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;130;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;152;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;160;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;161;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;162;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;163;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;174;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;184;Admin by default;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-graphite.rb;424;Missing Default in Case Statement;6.340490102767944
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;22;Admin by default;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;42;Admin by default;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;50;Admin by default;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;126;Admin by default;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;99;Admin by default;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;22;Hard-coded secret;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;24;Hard-coded secret;4.01924991607666
DrRayWang_Chef-Base-cookbooks-bcpc-recipes-mysql.rb;26;Hard-coded secret;4.01924991607666
EEDARIT_opsworks-cookbooks-iis-resources-root.rb;0;none;4.001094102859497
EEDARIT_opsworks-cookbooks-windows-providers-feature_powershell.rb;0;none;3.751195192337036
guymatz_chef-cookbooks-cutlery-libraries-notifying_action.rb;0;none;2.966146945953369
guymatz_chef-cookbooks-hive-attributes-default.rb;11;Use of HTTP without SSL/TLS;4.269078969955444
guymatz_chef-cookbooks-hive-attributes-default.rb;3;Missing Default in Case Statement;4.269078969955444
guymatz_chef-cookbooks-mysql-attributes-client.rb;0;none;6.112013816833496
guymatz_chef-cookbooks-nagios-recipes-server_package.rb;0;none;5.330749988555908
guymatz_chef-cookbooks-psql-resources-user.rb;20;Empty password;4.005955934524536
guymatz_chef-cookbooks-psql-resources-user.rb;23;Empty password;4.005955934524536
guymatz_chef-cookbooks-python-attributes-default.rb;36;Use of HTTP without SSL/TLS;3.4690332412719727
gwalbran_chef-cookbooks-imos_backup-attributes-restore.rb;0;none;4.067929744720459
gwalbran_chef-cookbooks-imos_webapps-definitions-ncwms.rb;0;none;5.094085216522217
havk64_chef-zero-playground-cookbooks-nginx-attributes-socketproxy.rb;0;none;6.118691205978394
havk64_chef-zero-playground-cookbooks-runit-recipes-default.rb;29;Missing Default in Case Statement;3.321341037750244
infochimps-labs_ironfan-pantry-cookbooks-iptables-recipes-default.rb;39;Missing Default in Case Statement;4.604765176773071
infochimps-labs_ironfan-pantry-cookbooks-nodejs-recipes-install_from_binary.rb;0;none;6.986019134521484
infochimps-labs_ironfan-pantry-cookbooks-python-attributes-default.rb;36;Use of HTTP without SSL/TLS;3.8038437366485596
infochimps-labs_ironfan-pantry-cookbooks-sudo-recipes-default.rb;0;none;4.576182842254639
infochimps-labs_ironfan-pantry-cookbooks-windows-providers-batch.rb;0;none;5.36313009262085
infochimps-labs_ironfan-pantry-cookbooks-zabbix-providers-media_type.rb;0;none;5.54256796836853
infochimps-labs_ironfan-pantry-cookbooks-zsh-recipes-default.rb;24;Missing Default in Case Statement;7.372381925582886
johnfitzpatrick_ChefTraining-cookbooks-apache-recipes-user01_index.rb;0;none;6.175621032714844
jonmthomson_cookbooks-mingw-recipes-default.rb;14;Hard-coded secret;7.072250127792358
kitchenplan_chef-applications-recipes-omnigraffle.rb;22;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;27;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;47;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;52;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;72;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;78;Admin by default;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;15;No integrity check;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;40;No integrity check;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;65;No integrity check;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;1;Missing Default in Case Statement;5.620268106460571
kitchenplan_chef-applications-recipes-omnigraffle.rb;80;Missing Default in Case Statement;5.620268106460571
kitchenware_master-chef-cookbooks-base-recipes-editor.rb;5;Admin by default;2.6446340084075928
michaelklishin_cassandra-chef-cookbook-recipes-opscenter_agent.rb;0;none;3.6182191371917725
newrelic_infrastructure-agent-chef-recipes-default.rb;0;none;5.155736923217773
Nikhil424_chef-repo-cookbooks-jdk-recipes-default.rb;11;Admin by default;6.7168028354644775
Nikhil424_chef-repo-cookbooks-jdk-recipes-default.rb;15;Admin by default;6.7168028354644775
Nikhil424_chef-repo-cookbooks-windows-resources-pagefile.rb;0;none;6.472009897232056
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;14;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;16;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;18;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;20;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;26;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;28;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;30;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;33;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;36;Use of HTTP without SSL/TLS;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;10;Missing Default in Case Statement;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;12;Missing Default in Case Statement;4.888940095901489
Nikhil424_chef-repo-cookbooks-yum-mysql-community-attributes-mysql57-community.rb;23;Missing Default in Case Statement;4.888940095901489
openstreetmap_chef-cookbooks-accounts-recipes-default.rb;35;Missing Default in Case Statement;4.9207282066345215
openstreetmap_chef-cookbooks-civicrm-recipes-default.rb;162;Use of HTTP without SSL/TLS;5.52180814743042
openstreetmap_chef-cookbooks-civicrm-recipes-default.rb;81;No integrity check;5.52180814743042
openstreetmap_chef-cookbooks-civicrm-recipes-default.rb;90;No integrity check;5.52180814743042
openstreetmap_chef-cookbooks-networking-libraries-ipaddresses.rb;0;none;2.260028839111328
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;26;Admin by default;6.705036878585815
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;88;Admin by default;6.705036878585815
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;96;Admin by default;6.705036878585815
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;134;Admin by default;6.705036878585815
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;146;Admin by default;6.705036878585815
pu239ppy_chef-bach-code-bcpc-recipes-mysql.rb;173;Admin by default;6.705036878585815
rcbops-cookbooks_keystone-recipes-default.rb;0;none;8.557048082351685
sabarisankar27_chef-acceptance-fips-.acceptance-acceptance-cookbook-recipes-destroy.rb;0;none;4.913666009902954
sabarisankar27_chef-acceptance-top-cookbooks-.acceptance-acceptance-cookbook-recipes-provision.rb;0;none;2.332235813140869
scmgalaxy_chef-training-programs-recipes-raviteja-chef-repo-E4.rb;3;Use of HTTP without SSL/TLS;13.55177092552185
scmgalaxy_chef-training-programs-recipes-raviteja-chef-repo-E4.rb;3;No integrity check;13.55177092552185
scmgalaxy_chef-training-programs-uma-chef-repo-cookbooks-Application-.delivery-build_cookbook-recipes-provision.rb;0;none;5.025622844696045
Soluciones_ey-cloud-recipes-cookbooks-solr-attributes-solr.rb;0;none;5.319425821304321
sous-chefs_nrpe-recipes-default.rb;0;none;7.078179836273193
sous-chefs_php-recipes-package.rb;0;none;7.903815984725952
TaxiOS_zabbix-recipes-server_source.rb;14;Missing Default in Case Statement;4.61066198348999
TaxiOS_zabbix-recipes-server_source.rb;17;Missing Default in Case Statement;4.61066198348999
TaxiOS_zabbix-recipes-server_source.rb;32;Missing Default in Case Statement;4.61066198348999
TaxiOS_zabbix-recipes-server_source.rb;57;Missing Default in Case Statement;4.61066198348999
thomasmeeus_chef-apache2-recipes-mod_php5.rb;20;Missing Default in Case Statement;8.766956806182861
thomasmeeus_chef-apache2-recipes-mod_php5.rb;64;Missing Default in Case Statement;8.766956806182861
